"site","date","pm25(ug/m3)","temp(degC)","wind_direction(deg)","wind_speed(m/s)","winter"
"East.Junior.High",2013-12-01,3,3.14583333333333,155.944240250372,1.84150187903012,2
"East.Junior.High",2013-12-02,1.91666666666667,-0.9125,279.672247490034,2.29562790810663,2
"East.Junior.High",2013-12-03,2.75,-16.7666666666667,343.117880251404,2.69559211700075,2
"East.Junior.High",2013-12-04,6.04166666666667,-20.4125,138.634099158216,1.37487696850775,2
"East.Junior.High",2013-12-05,9.66666666666667,-21.8333333333333,132.720573082619,0.929083527167375,2
"East.Junior.High",2013-12-06,6.33333333333333,-22.4375,42.6763657044249,1.716513063696,2
"East.Junior.High",2013-12-07,9.83333333333333,-24.0416666666667,34.8998664470755,1.23738927163463,2
"East.Junior.High",2013-12-08,14.3333333333333,-23.7333333333333,162.033690334109,0.787429536454125,2
"East.Junior.High",2013-12-09,18.2083333333333,-15.55,227.795258478804,0.58328113817625,2
"East.Junior.High",2013-12-10,4.25,-6.625,240.893630937191,0.999910522542625,2
"East.Junior.High",2013-12-11,17.5,-9.72916666666667,59.1902430307677,0.745766598052875,2
"East.Junior.High",2013-12-12,18.5416666666667,-7.00416666666667,34.616142005961,0.758265479554625,2
"East.Junior.High",2013-12-13,10.2083333333333,-2.31666666666667,315.176063311724,0.9790790532675,2
"East.Junior.High",2013-12-14,7.79166666666667,-1.2,15.4723082105167,0.908252057948125,2
"East.Junior.High",2013-12-15,12.4583333333333,-0.35,47.4566843936147,1.058238636323,2
"East.Junior.High",2013-12-16,6.95833333333333,0.4,165.32794955075,1.22072409627413,2
"East.Junior.High",2013-12-17,7.08333333333333,2.2,319.767410421396,1.283218503876,2
"East.Junior.High",2013-12-18,3.09090909090909,2.54583333333333,355.950548012327,0.741600304305875,2
"East.Junior.High",2013-12-19,10.125,-11.9625,66.1389345833534,0.5457844935965,2
"East.Junior.High",2013-12-20,12.75,-10.6583333333333,350.192121165808,0.783263242614,2
"East.Junior.High",2013-12-21,3.33333333333333,-4.475,281.934783000361,1.04573975480263,2
"East.Junior.High",2013-12-22,6.875,-2.75833333333333,309.475341533644,0.945748702527875,2
"East.Junior.High",2013-12-23,4.625,1.3625,221.870514892415,1.4457039638085,2
"East.Junior.High",2013-12-24,3.125,-2.29166666666667,275.200410680758,1.61652201149575,2
"East.Junior.High",2013-12-25,18.2083333333333,-6.9,47.2413983593008,0.6499418396555,2
"East.Junior.High",2013-12-26,17.2083333333333,-5.35618460753099e-17,356.305820392511,0.758265479554625,2
"East.Junior.High",2013-12-27,14.4166666666667,-0.266666666666667,9.1151390337154,0.841591356468875,2
"East.Junior.High",2013-12-28,7.875,-1.29166666666667,286.793477011914,1.04990604869862,2
"East.Junior.High",2013-12-29,9.70833333333333,-4.5625,332.133170251808,0.870755413368375,2
"East.Junior.High",2013-12-30,3.5,0.3625,1.24043193170582,1.170728570174,2
"East.Junior.High",2013-12-31,2.20833333333333,1.825,258.155055208648,1.33738032389075,2
"East.Junior.High",2014-01-01,10.2083333333333,-2.6,268.947973696054,0.88325429488875,2
"East.Junior.High",2014-01-02,10.5416666666667,-1.48333333333333,161.613831924166,1.14156451321862,2
"East.Junior.High",2014-01-03,1.45833333333333,0.229166666666667,238.57061491582,2.48311113100538,2
"East.Junior.High",2014-01-04,3.29166666666667,-7.00833333333333,269.961974125609,1.31238256085,2
"East.Junior.High",2014-01-05,5.375,-16.6125,6.6868529702895,2.37478749105038,2
"East.Junior.High",2014-01-06,17.125,-12.5083333333333,120.950938488466,0.529119318180125,2
"East.Junior.High",2014-01-07,28.75,-4.73333333333333,143.626800743708,0.52078673048125,2
"East.Junior.High",2014-01-08,17.75,-1.46666666666667,170.271526353357,0.870755413368375,2
"East.Junior.High",2014-01-09,4.625,-2.10833333333333,259.220174293407,1.3790432623665,2
"East.Junior.High",2014-01-10,2.08333333333333,-0.820833333333333,191.86763616846,1.737344532878,2
"East.Junior.High",2014-01-11,1.20833333333333,1.20416666666667,165.129454207238,2.07898062814075,2
"East.Junior.High",2014-01-12,1.125,-2.01666666666667,231.804071924793,1.91649516822687,2
"East.Junior.High",2014-01-13,1.41666666666667,2.8375,279.249657750105,2.920571984591,2
"East.Junior.High",2014-01-14,3,1.8625,281.499556641432,1.812337822112,2
"East.Junior.High",2014-01-15,8.54166666666667,0.645833333333333,310.837742519475,1.229056683973,2
"East.Junior.High",2014-01-16,10.9166666666667,-1.10833333333333,335.638091826768,1.03740716712238,2
"East.Junior.High",2014-01-17,19.4166666666667,-2.7625,97.275646263404,0.695771071934125,2
"East.Junior.High",2014-01-18,14.5416666666667,-2.55,72.7514190761286,0.637442958097875,2
"East.Junior.High",2014-01-19,7.29166666666667,1.32083333333333,325.964545068173,1.13739821941575,2
"East.Junior.High",2014-01-20,10.25,-1.98333333333333,10.1183545906628,0.845757650327625,2
"East.Junior.High",2014-01-21,16,-3.82083333333333,113.415127015982,0.587447431979125,2
"East.Junior.High",2014-01-22,14.0416666666667,-1.94166666666667,166.515328976393,0.887420588766125,2
"East.Junior.High",2014-01-23,7.45833333333333,-2.85,340.890259943505,0.85409023798925,2
"East.Junior.High",2014-01-24,13.25,-2.82916666666667,138.419341991673,0.704103659614375,2
"East.Junior.High",2014-01-25,16.2083333333333,-2.19583333333333,85.5257039528638,0.737434010354,2
"East.Junior.High",2014-01-26,10.7083333333333,-6.39583333333333,4.19670744895292,2.01648622031538,2
"East.Junior.High",2014-01-27,6.45833333333333,-8.02916666666667,144.585079700633,1.03324087328225,2
"East.Junior.High",2014-01-28,9.29166666666667,-7.92083333333333,122.428666623439,0.737434010335375,2
"East.Junior.High",2014-01-29,3.20833333333333,0.304166666666667,337.20012096919,1.11240045631912,2
"East.Junior.High",2014-01-30,6.83333333333333,-8.51666666666667,193.265025128568,1.11656675014063,2
"East.Junior.High",2014-01-31,15.3333333333333,-9.15833333333333,295.595045218215,1.10823416249763,2
"East.Junior.High",2014-02-01,10.125,-12.3333333333333,7.02418034069879,1.45403655141425,2
"East.Junior.High",2014-02-02,11.0833333333333,-10.9583333333333,119.028351372117,0.774930654915125,2
"East.Junior.High",2014-02-03,5.83333333333333,-12.5958333333333,288.827288322331,1.99982104510387,2
"East.Junior.High",2014-02-04,3.45833333333333,-20.95,304.079592729419,1.66651753752137,2
"East.Junior.High",2014-02-05,8.31818181818182,-25.2708333333333,216.999266470295,0.883254294926,2
"East.Junior.High",2014-02-06,NA,-24.9291666666667,121.6034106949,0.55828337509825,2
"East.Junior.High",2014-02-07,14.125,-13.1625,136.273197400359,0.841591356468875,2
"East.Junior.High",2014-02-08,10.2916666666667,-12.8166666666667,207.375396753708,1.09573528094,2
"East.Junior.High",2014-02-09,11.3333333333333,-12.5166666666667,357.597963059544,0.966580171747125,2
"East.Junior.High",2014-02-10,18.2916666666667,-4.26666666666667,191.147080322478,0.854090238007875,2
"East.Junior.High",2014-02-11,4,-1.3375,204.518547939652,2.24979867577213,2
"East.Junior.High",2014-02-12,3.125,0.795833333333333,170.146187521434,2.03731768975813,2
"East.Junior.High",2014-02-13,1.75,1.10833333333333,253.008099218864,2.09564580357575,2
"East.Junior.High",2014-02-14,3.20833333333333,-1.52083333333333,359.991466354317,1.16239598247513,2
"East.Junior.High",2014-02-15,4.875,-0.829166666666667,336.225101671576,0.8415913564875,2
"East.Junior.High",2014-02-16,1.45833333333333,0.166666666666667,214.764242350143,2.4914437185925,2
"East.Junior.High",2014-02-17,1.70833333333333,0.729166666666667,172.136974347105,2.74975393673613,2
"East.Junior.High",2014-02-18,1.26086956521739,-0.375,173.57011933719,2.14147503577987,2
"East.Junior.High",2014-02-19,0.708333333333333,-3.38333333333333,250.991500785046,2.04981657116675,2
"East.Junior.High",2014-02-20,3,-4.67916666666667,188.337619773597,1.64151977448062,2
"East.Junior.High",2014-02-21,1.70833333333333,-4.91666666666667,295.469976462808,1.63318718687488,2
"East.Junior.High",2014-02-22,2.83333333333333,-8.57916666666667,154.887037343177,0.924917233383125,2
"East.Junior.High",2014-02-23,7.66666666666667,-8.3375,14.8699376531986,0.933249820988875,2
"East.Junior.High",2014-02-24,7.83333333333333,-9.975,202.661654255786,1.02074199172462,2
"East.Junior.High",2014-02-25,9.79166666666667,-11.0125,231.380106957132,1.14156451321862,2
"East.Junior.High",2014-02-26,22.7916666666667,-12.8041666666667,69.3672404570481,0.649941839674125,2
"East.Junior.High",2014-02-27,23.8333333333333,-4.51666666666667,111.997580093749,0.62911037043625,2
"East.Junior.High",2014-02-28,4.70833333333333,-11.7291666666667,334.086638717724,2.07898062814075,2
"East.Junior.High",2014-03-01,3.5,-19.875,177.232312407401,1.3998747315485,2
"East.Junior.High",2014-03-02,7.83333333333333,-7.25833333333333,85.5937637238679,0.99157793484375,2
"East.Junior.High",2014-03-03,3.625,2.2375,82.366010157724,1.1748948639955,2
"East.Junior.High",2014-03-04,5.33333333333333,1.65416666666667,189.14081880974,1.16656227629663,2
"East.Junior.High",2014-03-05,5.125,2.90833333333333,144.780715518611,1.38737585002813,2
"East.Junior.High",2014-03-06,4.33333333333333,3.08333333333333,142.921981079667,1.2790522100545,2
"East.Junior.High",2014-03-07,7.04166666666667,1.24166666666667,282.008020212176,0.96241387794425,2
"East.Junior.High",2014-03-08,8.41666666666667,0.5125,35.0199170923746,0.91241835178825,2
"East.Junior.High",2014-03-09,1.375,6.1,86.2984768403812,1.49569948998313,2
"East.Junior.High",2014-03-10,3.45833333333333,1.51666666666667,273.834178572836,1.012409404063,2
"East.Junior.High",2014-03-11,1.95652173913043,-0.0666666666666667,293.08096252475,0.899919470305125,2
"East.Junior.High",2014-03-12,6.125,-1.24583333333333,33.9887398982533,0.745766598090125,2
"East.Junior.High",2014-03-13,7.70833333333333,0.6,299.65032121857,1.22489039011425,2
"East.Junior.High",2014-03-14,5.41666666666667,0.279166666666667,260.217156078815,1.37904326232925,2
"East.Junior.High",2014-03-15,2.66666666666667,1.66666666666667,263.35243781871,1.52069725300525,2
"East.Junior.High",2014-03-16,5.875,4.85,227.636171220817,1.7081804759785,2
"East.Junior.High",2014-03-17,2.5,0.0375,292.903891292637,1.6373534806405,2
"East.Junior.High",2014-03-18,3.91666666666667,-2.6375,289.044468385275,1.44570396386437,2
"East.Junior.High",2014-03-19,4.29166666666667,-1.3125,173.403890557288,1.466535433065,2
"East.Junior.High",2014-03-20,2.5,-1.44166666666667,290.671708249635,2.29562790799487,2
"East.Junior.High",2014-03-21,3.20833333333333,-5.04166666666667,14.5720249808819,1.59152424834325,2
"East.Junior.High",2014-03-22,5.875,-4.66666666666667,9.53034507204961,1.14156451323725,2
"East.Junior.High",2014-03-23,5.375,-0.991666666666667,299.49553119141,1.66235124375575,2
"East.Junior.High",2014-03-24,5.45833333333333,-0.233333333333333,74.0081793290359,1.00824311022288,2
"East.Junior.High",2014-03-25,7.25,4.35833333333333,158.882908463476,1.22905668395438,2
"East.Junior.High",2014-03-26,3.625,1.89583333333333,127.492462169772,1.22072409629275,2
"East.Junior.High",2014-03-27,3.29166666666667,0.191666666666667,220.991350787521,1.2540544469765,2
"East.Junior.High",2014-03-28,2.29166666666667,3.05833333333333,180.567063911196,1.91649516820825,2
"East.Junior.High",2014-03-29,2.83333333333333,3.35416666666667,105.361906580647,1.45403655150737,2
"East.Junior.High",2014-03-30,4.75,0.541666666666667,326.672998602412,1.59152424839912,2
"East.Junior.High",2014-03-31,3.70833333333333,-0.65,107.734385245935,0.96658017176575,2
"Greeley.School",2012-10-01,22.6521884056522,12.7115197545833,94.2575815731823,0.95545141980125,1
"Greeley.School",2012-10-02,14.9084533295833,15.0557576920833,296.126479109962,1.56669889711375,1
"Greeley.School",2012-10-03,4.80662956625,2.121536286125,30.7745208889313,2.6225738036575,1
"Greeley.School",2012-10-04,7.38828030833333,-0.551530797208333,90.2245214110048,1.6146964457275,1
"Greeley.School",2012-10-05,7.50092181458333,0.588705543625,42.44053339524,1.79705059878875,1
"Greeley.School",2012-10-06,7.52543887416667,-0.0336105675000001,140.029012438518,1.38100564027,1
"Greeley.School",2012-10-07,10.6977893016667,3.70987309008333,77.806361279445,1.0067365405475,1
"Greeley.School",2012-10-08,30.5847308879167,5.59279900258333,42.9070789497495,1.2492268296925,1
"Greeley.School",2012-10-09,8.99536172166667,5.71840526916667,113.752926309475,0.950963587052875,1
"Greeley.School",2012-10-10,17.8716047416667,6.38311723916667,60.2783385728059,0.932251383555,1
"Greeley.School",2012-10-11,14.7397856170833,5.928308917375,118.775390186322,0.781565395753125,1
"Greeley.School",2012-10-12,21.5122693216667,9.77823231583333,358.629296637865,1.2648007984125,1
"Greeley.School",2012-10-13,23.5238142495833,8.6125685275,14.9860609982492,1.00327929021362,1
"Greeley.School",2012-10-14,7.11546606583333,10.2234163158333,149.336765681424,1.147434133525,1
"Greeley.School",2012-10-15,7.14220238304348,9.6237500375,183.719499687374,1.2734688294575,1
"Greeley.School",2012-10-16,3.18943796295833,7.7359541175,326.313617480072,2.39041299147625,1
"Greeley.School",2012-10-17,4.29498334208333,2.90204153129167,333.813217027781,2.3871133263175,1
"Greeley.School",2012-10-18,10.3811055071667,3.06163152433333,94.8810563762667,1.08127393824375,1
"Greeley.School",2012-10-19,5.3282803956087,7.90748453145833,200.155440595631,1.60210822188875,1
"Greeley.School",2012-10-20,1.570798270875,5.56167774333333,277.672438016494,2.20905496245625,1
"Greeley.School",2012-10-21,4.963399018625,1.96995746179167,101.038561850707,1.046888562515,1
"Greeley.School",2012-10-22,6.48523301154167,0.0681711393333333,123.134478168806,1.02916406245375,1
"Greeley.School",2012-10-23,5.87204604404167,-1.27596970845833,121.137192186567,1.06663352865125,1
"Greeley.School",2012-10-24,7.06280902875,-2.124127635,112.3986331668,1.07574797114625,1
"Greeley.School",2012-10-25,10.8722869645833,-3.05632393575,160.274458586331,0.978754436596625,1
"Greeley.School",2012-10-26,11.004902365,-3.65089540041667,134.91144890156,1.271080326305,1
"Greeley.School",2012-10-27,7.28456742666667,0.951610104083333,145.729509281911,1.039368555312,1
"Greeley.School",2012-10-28,4.80458203445833,6.69421747375,133.288278546114,1.176813750885,1
"Greeley.School",2012-10-29,2.75225479916667,9.685790565,200.620729141889,1.54444439903625,1
"Greeley.School",2012-10-30,8.83753950658333,7.373679123625,115.12152285998,1.26029905936375,1
"Greeley.School",2012-10-31,11.7705915713043,8.45649389325,94.5391438363043,1.02017610680375,1
"Greeley.School",2012-11-01,12.515005737125,7.18511063,63.1928107532345,1.09891201210288,1
"Greeley.School",2012-11-02,5.83191416166667,4.27571224208333,70.1925820800493,0.99968295560625,1
"Greeley.School",2012-11-03,10.049685198375,3.86718959,99.3680665310375,0.8929683027675,1
"Greeley.School",2012-11-04,5.45166579791667,8.15132586958333,31.3634315194262,0.9685593119085,1
"Greeley.School",2012-11-05,8.848142650125,8.91159268416667,50.7086490877884,1.397182055475,1
"Greeley.School",2012-11-06,15.6343936885417,6.0204195705,118.65567822799,1.044716267675,1
"Greeley.School",2012-11-07,10.5155030559583,4.49609557104167,243.83980058999,1.58859438229875,1
"Greeley.School",2012-11-08,7.87324050130435,-2.70123833833333,135.903290008228,1.2306874585025,1
"Greeley.School",2012-11-09,6.16536199833333,-8.45244789166667,182.526955717792,1.728432038725,1
"Greeley.School",2012-11-10,12.3721791929167,-14.8038085625,158.679152340148,1.2015522100825,1
"Greeley.School",2012-11-11,18.40725783625,-11.6886697125,128.546479886717,1.3401489280175,1
"Greeley.School",2012-11-12,20.0281708495833,-7.02094548104167,90.5007917427382,1.03936173718375,1
"Greeley.School",2012-11-13,13.2096641678261,-0.460648347583333,77.002103656173,0.816383895484375,1
"Greeley.School",2012-11-14,14.858185155,-1.03849945095833,114.366960479299,0.943130481475,1
"Greeley.School",2012-11-15,20.34592069625,-4.670987036125,117.782930324915,1.01570687191875,1
"Greeley.School",2012-11-16,26.1816668083333,-3.12710599120833,105.823542680903,0.96337224397,1
"Greeley.School",2012-11-17,13.7262022495833,0.54782446025,134.792607236708,1.204171617045,1
"Greeley.School",2012-11-18,8.04417884433333,2.19666057308333,137.17797982957,1.38567848756625,1
"Greeley.School",2012-11-19,8.21600223583333,0.820704937083333,153.928496323532,2.2901272110925,1
"Greeley.School",2012-11-20,2.25628034883333,6.75730023041667,163.909397254732,2.43076206519875,1
"Greeley.School",2012-11-21,3.84178740916667,1.84935243625,131.257463286785,1.4912235935875,1
"Greeley.School",2012-11-22,7.59305578658333,-2.92480492741667,128.941501312215,1.10063027792375,1
"Greeley.School",2012-11-23,8.30016806375,-1.98963011458333,84.6137199136779,1.0700745892225,1
"Greeley.School",2012-11-24,7.101338655625,2.79510605183333,5.7134136816278,1.10032772914,1
"Greeley.School",2012-11-25,5.07714288870833,-2.47543671541667,46.3393261444547,1.322520536495,1
"Greeley.School",2012-11-26,14.6906763982609,-9.64604631666667,110.409018446481,1.01702791597625,1
"Greeley.School",2012-11-27,29.1861000333333,-8.23694880791667,106.153801276586,0.88127144256,1
"Greeley.School",2012-11-28,30.0330291208333,-2.25655406275,99.9267181656211,0.94154042108375,1
"Greeley.School",2012-11-29,6.67618714086957,4.00614076458333,127.896128784345,1.12664582580625,1
"Greeley.School",2012-11-30,6.260943022,4.08141769625,146.57457620977,1.4393321987325,1
"Greeley.School",2012-12-01,8.34445105941667,3.41682949741667,155.756936447939,1.3455821523,1
"Greeley.School",2012-12-02,2.587970907125,4.53366013245833,191.549436438486,3.12407847319375,1
"Greeley.School",2012-12-03,4.96176375645833,0.162781256,188.034164020505,1.36298337954,1
"Greeley.School",2012-12-04,4.855791409625,1.81810005425,100.385923031998,1.13034173467375,1
"Greeley.School",2012-12-05,6.552130655,2.71882775625,341.64033599006,1.54178692443625,1
"Greeley.School",2012-12-06,7.38638792916667,-3.61901892041667,130.019293542928,1.11240221885875,1
"Greeley.School",2012-12-07,5.804876780875,-3.45373902458333,166.36031419246,1.55647505016125,1
"Greeley.School",2012-12-08,5.65869543366667,-8.04690212083333,335.192499764811,2.305609372345,1
"Greeley.School",2012-12-09,7.75910616166667,-12.0971873541667,119.80474785484,1.211948549865,1
"Greeley.School",2012-12-10,3.45595841866667,-4.02640827916667,352.768127776553,1.97666059221625,1
"Greeley.School",2012-12-11,7.23485720625,-0.686910958375,159.052284840403,1.12284087073,1
"Greeley.School",2012-12-12,11.2733258468182,-1.70328122416667,95.924064008079,0.82467607803375,1
"Greeley.School",2012-12-13,24.5753278195833,-8.50470351208333,97.1208633782445,1.02213319684625,1
"Greeley.School",2012-12-14,16.791086445,-7.52241996666667,144.781617846665,1.20748241064125,1
"Greeley.School",2012-12-15,20.246602685,-7.62474505,118.116371219524,1.17829876404125,1
"Greeley.School",2012-12-16,13.1745985858333,-6.05757420416667,100.405198901438,1.39650341988875,1
"Greeley.School",2012-12-17,5.07695785795833,-3.18954481541667,165.203364090213,1.60407547820125,1
"Greeley.School",2012-12-18,9.3191699525,-9.682564275,135.050933556022,1.35385240791625,1
"Greeley.School",2012-12-19,21.0822561297083,-13.1736297583333,117.665593829811,1.2414035861825,1
"Greeley.School",2012-12-20,14.2104021975833,-7.99166974916667,123.710144234024,1.60597339252125,1
"Greeley.School",2012-12-21,25.8056542091667,-6.80950447504167,100.327631588856,1.01859088798125,1
"Greeley.School",2012-12-22,19.35232557,-5.60263916366667,115.254326496783,1.179071014465,1
"Greeley.School",2012-12-23,10.9252305358333,-4.00410540525,126.621670697205,1.29555087586625,1
"Greeley.School",2012-12-24,12.1187504591667,-8.34198127916667,140.235478611081,1.2454593177575,1
"Greeley.School",2012-12-25,18.902044395,-9.38070030833333,115.542919650744,1.14777842652125,1
"Greeley.School",2012-12-26,12.5146642304167,-6.57426968333333,126.527614093626,1.2895773200325,1
"Greeley.School",2012-12-27,NA,-5.81779895,125.190806544252,1.2265178946525,1
"Greeley.School",2012-12-28,NA,-6.67759522727273,73.6635798875775,1.30890646223455,1
"Greeley.School",2012-12-29,24.0829536175,-11.8328352583333,123.106445388986,1.02968621470125,1
"Greeley.School",2012-12-30,18.7152440208333,-10.6752750458333,120.886905522858,1.0536664775275,1
"Greeley.School",2012-12-31,9.35045306,-9.74370937083333,169.652183747584,1.27637711780625,1
"Greeley.School",2013-01-01,15.97499805375,-11.9958527333333,146.614934855593,1.19226264677,1
"Greeley.School",2013-01-02,18.6541579273913,-14.3800309208333,123.138283320658,0.96847571840125,1
"Greeley.School",2013-01-03,30.6467033166667,-12.6854308291667,114.998237145364,0.94015427147625,1
"Greeley.School",2013-01-04,39.6453943708333,-9.90456979554167,101.097923820693,1.02654441783625,1
"Greeley.School",2013-01-05,32.237876015,-7.58513402654167,114.206374529853,0.99565309341125,1
"Greeley.School",2013-01-06,22.2616434264167,-5.64148328716667,105.960324607872,1.06965935844375,1
"Greeley.School",2013-01-07,6.22333796926087,-2.10815870375,126.00928663396,1.1716969593925,1
"Greeley.School",2013-01-08,3.26868569225,0.6343589775,191.572558133859,1.45185617563375,1
"Greeley.School",2013-01-09,6.51728913416667,1.23455678933333,141.24178135644,1.741431618225,1
"Greeley.School",2013-01-10,4.20333945504167,-5.33564307791667,45.4755832513743,2.277401100605,1
"Greeley.School",2013-01-11,6.79880138695652,-15.802941875,4.97048279040288,2.2711408518225,1
"Greeley.School",2013-01-12,16.6982664720833,-19.8887556666667,132.60520033681,1.042516851855,1
"Greeley.School",2013-01-13,22.1920230116667,-19.25910475,147.933058601122,1.04023599654625,1
"Greeley.School",2013-01-14,19.62485631625,-17.8795853333333,141.491693406424,1.080508372705,1
"Greeley.School",2013-01-15,19.6495301131818,-8.44167755416667,107.833352916607,1.09270459430625,1
"Greeley.School",2013-01-16,33.7900166453333,-7.46645853183333,84.1768565991205,1.19961715807125,1
"Greeley.School",2013-01-17,49.2162672958333,-9.05220069083333,94.5098242830215,0.97676327086875,1
"Greeley.School",2013-01-18,10.9582927204583,0.02097532625,64.8866575022746,1.15507849229125,1
"Greeley.School",2013-01-19,47.231508775,-6.20660303791667,98.7792197484115,0.96108608482,1
"Greeley.School",2013-01-20,49.649841958875,-6.59000930833333,99.3138584377025,0.8522947327475,1
"Greeley.School",2013-01-21,54.1286469516667,-6.85044013,96.114440363668,0.80867432454,1
"Greeley.School",2013-01-22,58.3342087625,-9.32230617108333,102.818066659488,0.8610829509175,1
"Greeley.School",2013-01-23,33.1247059077273,-4.25110664895833,96.1330426236203,0.94590207443,1
"Greeley.School",2013-01-24,12.5577284766667,1.30616684129167,344.05283699888,1.377474299295,1
"Greeley.School",2013-01-25,18.4902233827273,-1.43938856208333,69.5136965612135,1.002847297475,1
"Greeley.School",2013-01-26,9.02277195583333,0.670801705208333,55.0463633730386,1.10753201193625,1
"Greeley.School",2013-01-27,13.9659233955417,-5.51012644166667,146.522494376252,1.33327869949625,1
"Greeley.School",2013-01-28,14.9675017225,-8.4883440625,90.1426100544219,1.19534487287625,1
"Greeley.School",2013-01-29,13.0049689179167,-7.9447088125,126.696273019912,1.3095654800575,1
"Greeley.School",2013-01-30,9.048671174,-2.29781095920833,335.333873462829,1.88290743466375,1
"Greeley.School",2013-01-31,4.06863901454167,1.50640780091667,321.285224235586,1.271426854115,1
"Greeley.School",2013-02-01,5.03293495533333,0.119404982458333,332.505051756511,1.50516047602625,1
"Greeley.School",2013-02-02,19.3076210929167,-4.86550562220833,117.543866177768,1.02789870714625,1
"Greeley.School",2013-02-03,25.48224750875,-5.28597278791667,109.721193456475,0.9997210193325,1
"Greeley.School",2013-02-04,12.7480277545,-0.335824658791667,12.7060190562864,0.95980768512125,1
"Greeley.School",2013-02-05,16.4425833182609,0.160133545375,95.3711343412691,1.0006191011875,1
"Greeley.School",2013-02-06,9.29625789,-2.17633044254167,117.183700444455,1.15229470815625,1
"Greeley.School",2013-02-07,15.30197213375,-4.78073493095833,93.8366528298986,0.994078781630875,1
"Greeley.School",2013-02-08,12.5278431604167,-4.81522305154167,85.8817319468521,1.22964234810375,1
"Greeley.School",2013-02-09,6.97170909020833,-4.64484989970833,19.6230314928358,1.75761122445125,1
"Greeley.School",2013-02-10,8.26213822125,-7.00687811666667,64.057467651902,1.63603949460125,1
"Greeley.School",2013-02-11,18.4492785682609,-9.90547631666667,133.328747508039,1.13140861602125,1
"Greeley.School",2013-02-12,11.484509187125,-4.50972879241667,73.7944662951802,1.0754609287925,1
"Greeley.School",2013-02-13,1.56430309758333,1.1991370145,320.900289755285,2.13416927074125,1
"Greeley.School",2013-02-14,1.61678358616667,-1.27512574683333,325.669854014701,2.00939945145375,1
"Greeley.School",2013-02-15,6.233737160625,-0.509537059083333,71.3574230839296,1.12335264903875,1
"Greeley.School",2013-02-16,11.5348750825,-1.32001502304167,95.4958669203796,1.12752114418625,1
"Greeley.School",2013-02-17,1.46756649941667,-2.20324366208333,328.740750691438,1.88985993595625,1
"Greeley.School",2013-02-18,4.38931651329167,-4.50823087216667,137.087908477941,1.4195864929975,1
"Greeley.School",2013-02-19,8.91999011695652,-2.695076683625,111.657595846987,1.10749880542375,1
"Greeley.School",2013-02-20,5.99844291863636,-4.81391531825,18.3098932877882,1.69153105558,1
"Greeley.School",2013-02-21,6.34107423120833,-6.88666004583333,120.977532256978,1.33912337200625,1
"Greeley.School",2013-02-22,1.97050385666667,-1.73074679745833,205.233250642238,1.62425662898625,1
"Greeley.School",2013-02-23,3.93279576691667,-3.81324154458333,328.083867231003,2.10967544868375,1
"Greeley.School",2013-02-24,14.84816770275,-8.05991367495833,117.900977600796,1.27331323006125,1
"Greeley.School",2013-02-25,16.0050192014167,-6.42231608,103.549781311208,1.10440171526375,1
"Greeley.School",2013-02-26,12.8133917845,-5.18604942625,3.41267184885957,1.44234934424625,1
"Greeley.School",2013-02-27,7.189449548875,-5.37334010120833,82.0865950727708,1.08463588745125,1
"Greeley.School",2013-02-28,11.9647478612083,-1.53832735045833,86.3775923238948,0.99290425108,1
"Greeley.School",2013-03-01,6.793800173375,3.645207199875,69.9756427731155,0.8905407306975,1
"Greeley.School",2013-03-02,10.6815228329167,3.1885857565,58.7947525491786,0.93318493467375,1
"Greeley.School",2013-03-03,3.24436063395652,-0.445014972916667,326.842105315152,2.36770478243875,1
"Greeley.School",2013-03-04,5.80000565652174,-6.9326544875,67.3712866106007,2.3548403234025,1
"Greeley.School",2013-03-05,11.7388908441667,-4.84356104529167,102.560195553689,0.919445466600125,1
"Greeley.School",2013-03-06,9.268249488,-0.355771567583333,130.086719075314,1.2265103209825,1
"Greeley.School",2013-03-07,6.34032352604167,-0.0659517595833334,129.99592333028,1.05191020149,1
"Greeley.School",2013-03-08,7.32622962041667,-2.131808270375,82.0037633335332,1.30298714849625,1
"Greeley.School",2013-03-09,10.1991928362083,-2.49736604904167,355.690965583905,1.413286000805,1
"Greeley.School",2013-03-10,7.95075412708333,0.0295050352500001,12.9650472297726,1.56762805291875,1
"Greeley.School",2013-03-11,3.55328637945833,1.95212297191667,317.990878655505,2.14560647796125,1
"Greeley.School",2013-03-12,7.58060233416667,2.0075223665,172.644164973532,1.24429907915625,1
"Greeley.School",2013-03-13,7.62142899625,7.28981246229167,109.537361971444,1.1116480045125,1
"Greeley.School",2013-03-14,13.457518993913,6.02071919575,114.042976363697,0.9643217028875,1
"Greeley.School",2013-03-15,7.18724339041667,6.06372937041667,352.534087024498,1.588314304205,1
"Greeley.School",2013-03-16,8.38213873958333,3.044805111,178.494765550612,1.26986649408,1
"Greeley.School",2013-03-17,2.77870299379167,-2.5432004475,307.750076222852,2.55662102904125,1
"Greeley.School",2013-03-18,NA,-3.46921340058333,290.346765690729,1.929652813725,1
"Greeley.School",2013-03-19,8.15489815141667,-2.33544753775,72.6874928306174,1.44989089729625,1
"Greeley.School",2013-03-20,4.26630980791667,4.03906084575,187.599704881609,1.81844417412125,1
"Greeley.School",2013-03-21,NA,-3.11798475666667,301.971968866178,1.9330873721225,1
